text, gender, followers, location, friends, comments, source, likes, reposts, label
【超市手推车插入式摆放宛若同性爱姿势，专家建议取缔[汗]】教育专家王建立近日指出，超市的手推车从后面一个个插入的摆放方式，让他看到就脸红。这样的摆放容易让人想入非非，孩子去一次超市就相当于看一次A片。他进一步指出，手推车还是更恶俗的群P，危害无穷，必须取缔！[吃惊],m,187583,上海 黄浦区,195,142,微博桌面,10,315,1
一位可怜的94岁老奶奶，老伴去世，儿子伤寒死了，两个孙子在外面打工，她每天依靠捡垃圾为生，每天捡垃圾捡到凌晨2点，也只能转5、6元。奶奶双腿已经裂开，因为没钱，一直没有医治。求扩散~~每转一条微博，腾讯公益就像老奶奶捐出1毛钱，多转几次吧，不会脏了你微博，对么？,m,315,江苏 苏州,101,1,iPhone客户端,2,136,1
【这个哥们儿太生猛了！】据@顶尖设计 微博称，成都高新某公司老板遭奸杀。12月7日19时高新区一青年男子将另一男子奸杀。行凶者系景观设计师，应不满多次改图和无偿加班而情绪失控对老板行凶。。。[衰]（via四川身边事）【评】多次改图。。。无偿加班。。。一青年男子将另一男子奸杀。。。[衰] ,m,203624,上海,189,46,皮皮时光机,2,501,1
一只幼猴紧紧搂住即将“活取猴脑”的妈妈，图片来自天涯，动物也有亲情，看了很伤心，吃了断子绝孙,m,46208,北京,741,56,微博 weibo.com,0,160,1
中国开始立法实行一妻多夫制：鉴于中国男多女小，相关部门开始制定措施。实行一妻多夫制，由于现在90后男女比相差太大，如果按照以前的一夫一妻制度，将会有38.86%的男性会单身，这样会导致21世纪新一轮的“离婚热”这次将是离婚率最大的一次，实行一妻多夫制，这样可以避免38.86%的男性遭遇“无妻烦恼,f,15795,广东 广州,2272,99,享拍微博通,4,162,1
2月30号，我们在休假，蒙牛却在为我们生产良心奶[泪]via:钢铁侠Z,m,25657,上海 黄浦区,2788,99,Android客户端,5,883,1
鑫转】--中华救国军： 【你转一次 他捐一元】重庆籍三岁男孩申梁宇，不慎跌入开水锅，全身39%重度烫伤，打工父母无力承担10万多元医疗费，荆州市国武房产经理雷国武先生承诺，为了让更多人关心这个孩子，你转一次 他就捐一元。举手之劳，凝聚爱心。,m,5151,福建 福州,2046,105,微博 weibo.com,3,801,1
披露中国的贪官:今天有两个中江县红十字会的人来我们这里购买了1万多元的救灾药品，要求开5万多元的发票。我们（成都制药一厂）没答应，结果由隔壁通化一家药厂经营部开给他们了。强烈谴责中国红十字会，并要中国红十字会对所有捐款去向做出解释，我们的捐款不是让你这样贪污的！,f,3523,四川 绵阳,1773,59,Android客户端,6,279,1
特大好消息！卖狗肉违法了， 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！,f,101686,重庆,387,111,小鸟定时,47,646,1
【出来混迟早是要还的】那个MH370的黑匣子不是被探测到在南太平洋4000到6000米的海沟里嘛？当我听到这个消息的时候马上就兴奋了起来，因为我依稀记得蛟龙号第五次下潜最大深度达7062米。那搜这个黑匣子还不是小意思吗？刚想@蛟龙深潜 突然发现蛟龙成了乌龙了微博都被删光了一刚！（转）,f,366545,上海 黄浦区,3088,99,微博 weibo.com,30,461,1
云南一只母猪生下8个小孩=震撼全世界！更多奇猪异事请点击http://t.cn/zjhZUwC,f,5421,湖南 长沙,565,47,皮皮时光机,12,413,1
最近出现骗子让单独带孩子的家长帮忙照相，当家长拿着相机拍照的时候就会出现眩晕。然后孩子就被抱走了。沈阳出现两起了。请告诉周围妈妈们注意！ 深圳也有妈妈差点上当 转发到其他群让各位爸爸和妈妈们注意一下，这个得发发 ！@预谋创业者 投稿,f,27254,天津 南开区,347,24,皮皮时光机,0,133,1
【变态啊！】这是日本人所发明的一种宠物养殖技术，叫盆景猫！他们给小猫喂食一种促进骨质软化的化学药物，然后强塞进瓶子里，等小猫长大，身体胀满瓶子... [哼],m,360415,上海,2915,143,微博 weibo.com,0,410,1
常凯淇爸爸(410494910) 2012-8-3 16:06:08 急！！大家帮忙转一下；陈晨，两岁，被刚出锅的油给烫伤，已被送到医院，医生说现在情况很危险，需要花费五十万，急需好心人捐款帮助，现互动每位网友转发，每转发一次孩子可得到3分钱支助。多一人转发就多一份希望。帮帮这个可怜的小男孩吧【好人终有好报】,f,2493,江苏 南京,1705,46,iPhone客户端,0,402,1
【李天一不构成轮奸罪】李双江之子李天一涉嫌强奸罪于7日被批捕。李的76人律师团领 队、法律大学副校长张爱国教授对 媒体表示，李天一因第一个与被害女子发生性关系，不构成轮奸罪， 只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。潘评:有钱能使鬼推磨，有后台就不一样！@孔智勇-,m,3481,湖南,2282,30,Android客户端,1,127,1
深圳：又是猛料，深圳最高楼-京基100在澳门被老板陈华输掉了，正在办过户手续。来自@水煮吴先生 网评：这是真的吗？求证？？？,f,48554,广东 深圳,1626,65,微博 weibo.com,2,104,1
文章的道歉信和高晓松酒驾的道歉信一模一样啊，出自一人之手还是抄袭人家高晓松的，可见态度有多么不诚恳了！哎！#周一见#,f,220,天津 武清区,218,165,Android客户端,293,407,1
【恐怖新骗局】看的我汗毛都竖起来了，现在还有点怕！！！转给身边的盆友并且一定认真读完，否则真遇到就来不急了！！！[话筒](转),f,1593381,北京,1205,182,精彩微客,2,613,1
【紧急通知大家千万不要购买樱桃】今年樱桃里寄生了一种蛆虫，几乎100%的樱桃里面都有。实验方法：找最好看最新鲜的樱桃，放透明玻璃杯中，倒进水去后放点盐，大约2分钟就会看到这些蛆虫从完好的表皮往外钻。求扩散！（转）,m,6944,上海 静安区,1687,68,孔明社交管理,0,505,1
[话筒] 你很可能不知道[围观] 加油员的这个小动作了。。。[心] 有车的朋友要注意了啊！！！[汗]（转） ,f,555074,上海 徐汇区,320,88,皮皮时光机,0,981,1
【强烈求扩散】  帮忙转发一下，一位叫徐敬的女孩，21岁，请速回雅安水城县人民医院，妈妈伤的很严重，想见她最后一面，爸爸号码：15193383486，爱心接力，好人有好报,m,13957,北京,1996,103,Android客户端,0,373,1
《静安，再见……》国务院将于近日正式批复上海市《关于撤消静安区建制将原静安区行政区域拆分划入长宁区和黄浦区的请示》，同意自2013年1月起撤消上海市静安区，以富民路--常德路为界线，其西面整体并入上海市长宁区；其东面整体并入... http://t.cn/zlVnZ9i   ,f,10089,上海,1277,54,皮皮时光机,2,585,1
#最新闻#【80吨国库黄金下落不明 】香港《动向》报道：财政部、央行、监察部和审计署已经成立专案组，调查存放在八个省市国库内的黄金储备有八十吨下落不明。列作调查的有山东济南三号黄金库、江西南昌五号黄金库、福建三明七号黄金库。http://t.cn/zWRld3n,m,230240,福建 厦门,535,98,海西晨报太阳网,0,403,1
佛罗里达州的Marco岛发生了一件感人的事件：一只狗掉进运河，一群海豚便担起了救狗的责任，附近的居民听见海豚的声音，超级大声，出来一看，原来海豚们正驼着狗狗往安全地带游，他们赶紧报警，花了将近15个小时狗狗被消防人员拉出并与主人团聚。感谢附近的居民拍下这一张感人的照片。[心]（牛尔）,f,3082062,北京,200,58,微博 weibo.com,45,250,1
[话筒]【紧急通知】新版假币又来了!千万不要上当了，果断转给身边的朋友吧~ By曼布网,f,109264,江苏 南京,2480,16,iPhone客户端,0,158,1
【杨澜：我是美国人当中国人大代表，说明我更爱中国】杨澜终于承认自己是美国国籍的人大代表了。她理直气壮地说——虽然我入了美国籍，但我出身于中国，所以从原产地角度而言，我不出席美国两会而出席中国的两会是天经地义的，这说明我更爱中国。 http://t.cn/8F9xQ1m,m,9229,广东,1620,56,iPhone客户端,0,171,1
【广州伪娘coser 遭黑人强暴，路过维吾尔族商贩拔刀相助】。。。这信息量。。。。[汗]（转）,m,203624,上海,189,71,小鸟定时,9,367,1
转告一下 我在:http://t.cn/zRA3TPu,f,820,广东 惠州,137,35,iPhone客户端,16,148,1
【网传刘翔退赛惊人内幕 伦敦粗心竟令栏间距增加！】刘翔的七步上栏法是针对从起跑点到第一个栏杆之间的距离13.72米，但是这次伦敦把这个距离增加到13.85米，这就不难理解刘翔在第一个栏就踩栏，也导致同组多名选手踩栏，而英国选手练的就是13.85米，所以顺利晋级！关注中，求真相帝！,m,1532,海外 澳大利亚,1648,67,微博 weibo.com,3,236,1
江苏省东海县女镇党委书记徐艳，因不愿陪县委书记关永健上床，竟然被警察毒打致子宫破裂。徐艳一怒揭开6亿贪污大案---东海县石梁河水库水淹地补偿款案，县委书记关永健一个人竟贪污6亿多元。关永健每年搞全县科级干部大调整，仅此每年受贿2000万以上。--转自人网http://t.cn/zjKyD4R,m,6823,上海 虹口区,2958,177,微博 weibo.com,2,675,1
感动又被萌翻，地震发生期间一位警察救起了一只压在木板下的一只大熊猫当警察准备离开时熊猫死死地抱住警察叔叔的腿。如果你感动了，请转发一下把。地震无情人有情，为雅安祈福。#微博桌面截图#,m,22,上海 浦东新区,41,17,微博桌面,4,583,1
国人拍的《金陵十三钗》小鬼子票房为零。小日本拍的《贞子》3D将于9月18日在中国大陆上映。而9月18日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让 贞子3D 9月18日票房为零。 朋友们 拿起你的鼠标 复制然后粘贴一下 转起[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒],m,869,浙江 杭州,560,0,iPhone客户端,4,104,1
【全球发出警示！紧急扩散！】隐翅虫，在你身上时绝对不要打，她身上有毒液，接触到皮肤，就死定了！ 跟你的孩子、朋友讲，万一身上有這虫，用嘴巴轻轻吹走就好。绝对不要用手打。 医师强调，如果每个收到這份信息的人，能够转发分享给其他人，肯定至少有一条生命将会被挽救回來。,f,6481,海外 美国,434,23,微博 weibo.com,0,192,1
北京时间3月12日消息，在83版《西游记》中扮演孙悟空的演员六小龄童（章金莱），3月12日早上八点半病逝于浙江绍兴慈济医院[大哭]，享年53岁。如果他给你的童年带去了无数欢乐，如果你觉得他是无可超越的经典，请默默的转发，让更多人祝愿猴哥·一路走好！祝猴哥一路走好！谢谢你带给我们的欢乐！,m,371,天津,222,40,MOTO锋芒XT928,1,203,1
中央电视台《焦点访谈》已经播出，可口可乐承认旗下❌(果粒橙)❌含有美国禁用农药「多菌灵」，多菌灵可致脑麻痺、肝脏腫瘤等癌症。包括香港正在销售的（果粒橙），香港食环署正在了解此事件。 专家指出，（多菌灵）跟其他农药一样，对脑部影响最大，可引致局部麻痹，并会导致癌症👽,m,26952,上海 静安区,1758,39,iPhone客户端,0,221,1
【求证】21中午12点半至1点15分，新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问，目前徐某已被停职，所下载的影片硬盘已被领导没收。PS:人家45分钟下了42G……果然是大公司[奥特曼],m,82212,福建 厦门,410,94,专业版微博,3,167,1
洋毒食——国家质检总局进口不合格食品黑榜：挪威的大西洋鲑鱼，检出副溶血性弧菌，被销毁。韩国进口的乐天牌巧克力粒，德国进口的欧尚85%黑巧克力，均发现铜超标，被退货或销毁。丹麦奇新蓝罐有限公司生产的曲奇(饼干)，大肠菌群超标，被销毁。（北京晚报）,m,316109,上海 黄浦区,1625,60,iPad客户端,0,650,1
最新消息，庐山大部分老房子已经坍塌，已有伤亡，成都双流机场一度关闭，为了缓解交通，没紧急事不要前往雅安。四川雅安庐山县地区非紧急情况请尽量少使用移动电话，保证紧急通讯通畅。求扩散！[话筒] [蜡烛] ,m,1992718,广东 深圳,1913,26,电商报,1,151,1
【原来是真事啊！！！新闻都报道了！！[bed凌乱]】4岁成都男孩划伤宝马，宝马车主打了小孩儿一耳光，奶奶叫来6辆奔驰砸毁宝马！！！然后爸爸来了把车买下，并且砸烂。[衰] http://t.cn/zWvbRVL,m,316109,上海 黄浦区,1625,87,微博 weibo.com,30,671,1
